# wave                 flux                
  4178.2599964132205   -3893.044677734375  
  4178.57729003999     -4234.81640625      
  4178.89458366676     -4279.5419921875    
  4179.211877293529    -4399.3349609375    
  4179.529170920298    -4407.6767578125    
  4179.846464547068    -4485.68994140625   
  4180.163758173838    -4318.265625        
  4180.481051800607    -3434.417724609375  
  4180.798345427376    -3857.830810546875  
  4181.1156390541455   -4587.08642578125   
  4181.432932680916    -4696.3583984375    
  4181.750226307685    -5029.8740234375    
  4182.067519934454    -4594.39794921875   
  4182.384813561223    -3129.400390625     
  4182.702107187993    -2956.5263671875    
  4183.019400814763    -4733.35498046875   
  4183.336694441532    -4255.01513671875   
  4183.653988068301    -4118.611328125     
  4183.9712816950705   -6110.0556640625    
  4184.288575321841    -5367.7958984375    
  4184.60586894861     -4073.6005859375    
  4184.923162575379    -4833.54443359375   
  4185.240456202148    -4611.79296875      
  4185.5577498289185   -4850.66357421875   
  4185.875043455688    -3364.43359375      
  4186.192337082457    -4188.099609375     
  4186.509630709226    -4409.98779296875   
  4186.8269243359955   -3121.195068359375  
  4187.144217962766    -4214.0859375       
  4187.461511589535    -4031.29248046875   
  4187.778805216304    -2757.19921875      
  4188.096098843073    -3686.17724609375   
  4188.4133924698435   -4364.54736328125   
  4188.730686096613    -4424.509765625     
  4189.047979723382    -5067.076171875     
  4189.365273350151    -5070.5419921875    
  4189.6825669769205   -4486.4326171875    
  4189.999860603691    -4011.15625         
  4190.31715423046     -3718.4423828125    
  4190.634447857229    -5060.04345703125   
  4190.951741483998    -4457.193359375     
  4191.2690351107685   -3364.441650390625  
  4191.586328737538    -3321.101318359375  
  4191.903622364307    -3453.237548828125  
  4192.220915991076    -1740.410400390625  
  4192.538209617846    -2036.939697265625  
  4192.855503244616    -3887.828857421875  
  4193.172796871385    -4796.71337890625   
  4193.490090498154    -3929.1572265625    
  4193.807384124923    -3441.203369140625  
  4194.1246777516935   -3812.831787109375  
  4194.441971378463    -3917.762451171875  
  4194.759265005232    -3905.947509765625  
  4195.076558632001    -3691.909423828125  
  4195.393852258771    -3635.6875          
  4195.711145885541    -3998.373046875     
  4196.02843951231     -4011.47021484375   
  4196.345733139079    -3714.832275390625  
  4196.663026765849    -3902.1162109375    
  4196.9803203926185   -4060.992919921875  
  4197.297614019388    -4213.92529296875   
  4197.614907646157    -4102.056640625     
  4197.932201272926    -2801.358154296875  
  4198.249494899696    -2287.906982421875  
  4198.566788526466    -3620.55224609375   
  4198.884082153235    -4230.10888671875   
  4199.201375780004    -4530.267578125     
  4199.518669406774    -4324.77392578125   
  4199.8359630335435   -3211.448486328125  
  4200.153256660313    -2781.941650390625  
  4200.470550287082    -2864.51513671875   
  4200.787843913851    -3304.332275390625  
  4201.105137540621    -2824.90966796875   
  4201.422431167391    -3491.72900390625   
  4201.73972479416     -3716.10205078125   
  4202.057018420929    -2454.475830078125  
  4202.374312047699    -2306.084228515625  
  4202.6916056744685   -3211.248046875     
  4203.008899301238    -4589.6875          
  4203.326192928007    -4172.6357421875    
  4203.643486554777    -3363.229248046875  
  4203.960780181546    -4282.0             
  4204.278073808316    -4705.6611328125    
  4204.595367435085    -4396.4873046875    
  4204.912661061854    -3958.23291015625   
  4205.229954688624    -3632.509033203125  
  4205.5472483153935   -4077.806640625     
  4205.864541942163    -3056.293212890625  
  4206.181835568932    -3763.9404296875    
  4206.499129195702    -3412.999267578125  
  4206.816422822471    -3049.450927734375  
  4207.133716449241    -3148.197998046875  
  4207.45101007601     -4272.54443359375   
  4207.76830370278     -3811.41259765625   
  4208.085597329549    -2759.734375        
  4208.4028909563185   -3776.39990234375   
  4208.720184583088    -3834.88623046875   
  4209.037478209857    -4456.65283203125   
  4209.354771836627    -4784.216796875     
  4209.672065463396    -4297.20556640625   
  4209.989359090166    -3825.4755859375    
  4210.306652716935    -3602.780029296875  
  4210.623946343705    -4337.3310546875    
  4210.941239970474    -3717.406982421875  
  4211.2585335972435   -3339.449951171875  
  4211.575827224013    -3873.292724609375  
  4211.893120850782    -3994.86083984375   
  4212.210414477552    -4138.66357421875   
  4212.527708104321    -3788.6240234375    
  4212.845001731091    -3996.011474609375  
  4213.16229535786     -4222.50146484375   
  4213.47958898463     -4147.45947265625   
  4213.796882611399    -4232.30322265625   
  4214.1141762381685   -4025.90771484375   
  4214.431469864938    -4023.006591796875  
  4214.748763491708    -4457.0625          
  4215.066057118477    -3911.50341796875   
  4215.383350745246    -3449.263427734375  
  4215.700644372016    -2821.320068359375  
  4216.017937998785    -3595.78515625      
  4216.335231625555    -3299.11572265625   
  4216.652525252324    -2718.421142578125  
  4216.9698188790935   -3908.154541015625  
  4217.287112505863    -3492.558349609375  
  4217.604406132633    -4409.2490234375    
  4217.921699759402    -4804.50390625      
  4218.238993386171    -4050.697509765625  
  4218.556287012941    -3795.64453125      
  4218.873580639711    -3342.639892578125  
  4219.19087426648     -4252.77294921875   
  4219.508167893249    -4351.2763671875    
  4219.8254615200185   -3567.9248046875    
  4220.142755146788    -3739.50341796875   
  4220.460048773558    -2975.892333984375  
  4220.777342400327    -3089.546875        
  4221.094636027096    -4534.0283203125    
  4221.411929653866    -4846.7587890625    
  4221.729223280636    -3343.941650390625  
  4222.046516907405    -3613.65283203125   
  4222.363810534174    -4186.00048828125   
  4222.6811041609435   -3336.206787109375  
  4222.998397787713    -3425.134033203125  
  4223.315691414483    -3846.5615234375    
  4223.632985041252    -4469.8076171875    
  4223.950278668021    -3139.019287109375  
