# wave                 flux                
  4160.379765530788    -3816.326171875     
  4160.701965103498    -2953.292236328125  
  4161.024164676209    -3211.57080078125   
  4161.34636424892     -3607.10009765625   
  4161.66856382163     -3484.13671875      
  4161.99076339434     -3637.0322265625    
  4162.312962967051    -3175.35546875      
  4162.635162539762    -1481.9912109375    
  4162.957362112473    -2542.219482421875  
  4163.279561685183    -3988.481689453125  
  4163.6017612578935   -3095.324951171875  
  4163.923960830604    -1738.7462158203125 
  4164.246160403315    -2376.19287109375   
  4164.568359976025    -4172.91650390625   
  4164.890559548736    -4463.45556640625   
  4165.212759121447    -3657.84130859375   
  4165.5349586941575   -2120.521728515625  
  4165.857158266867    -3219.281005859375  
  4166.179357839578    -3232.74658203125   
  4166.501557412289    -3006.951171875     
  4166.823756985       -3013.908935546875  
  4167.14595655771     -2135.47412109375   
  4167.4681561304205   -2694.626953125     
  4167.790355703131    -3338.2490234375    
  4168.112555275842    -3225.2275390625    
  4168.434754848552    -3567.88623046875   
  4168.756954421263    -2406.257080078125  
  4169.079153993974    -2784.01611328125   
  4169.4013535666845   -2485.184326171875  
  4169.723553139394    -2640.33837890625   
  4170.045752712105    -2663.860107421875  
  4170.367952284816    -3297.923095703125  
  4170.690151857527    -3874.82421875      
  4171.012351430237    -2620.361572265625  
  4171.334551002948    -2954.990234375     
  4171.656750575658    -3200.505615234375  
  4171.978950148369    -3604.025390625     
  4172.301149721079    -2098.044921875     
  4172.62334929379     -1846.27880859375   
  4172.945548866501    -2184.217041015625  
  4173.267748439212    -2798.348876953125  
  4173.5899480119215   -4065.2861328125    
  4173.912147584632    -4351.17236328125   
  4174.234347157343    -3697.558349609375  
  4174.556546730054    -3144.286376953125  
  4174.878746302764    -3212.2509765625    
  4175.200945875475    -2923.6103515625    
  4175.5231454481855   -1971.9169921875    
  4175.845345020896    -3229.813720703125  
  4176.167544593606    -1828.513671875     
  4176.489744166317    -2794.115234375     
  4176.811943739028    -2009.6964111328125 
  4177.134143311739    -2910.6640625       
  4177.4563428844485   -3636.681396484375  
  4177.778542457159    -3859.757080078125  
  4178.10074202987     -2945.376220703125  
  4178.422941602581    -2041.9736328125    
  4178.745141175291    -2755.91552734375   
  4179.067340748002    -2942.624755859375  
  4179.3895403207125   -3336.913818359375  
  4179.711739893423    -3204.92236328125   
  4180.033939466133    -2177.151611328125  
  4180.356139038844    -1832.1109619140625 
  4180.678338611555    -1559.1568603515625 
  4181.000538184266    -2942.009765625     
  4181.322737756976    -2292.44775390625   
  4181.644937329686    -1070.4290771484375 
  4181.967136902397    -1838.9696044921875 
  4182.289336475108    -3317.053466796875  
  4182.611536047818    -2344.772705078125  
  4182.933735620529    -1808.7921142578125 
  4183.25593519324     -2575.546875        
  4183.57813476595     -2225.470947265625  
  4183.90033433866     -2372.937744140625  
  4184.222533911371    -2086.783447265625  
  4184.544733484082    -1589.0040283203125 
  4184.866933056793    -1973.2490234375    
  4185.189132629503    -2594.5400390625    
  4185.511332202213    -2353.52880859375   
  4185.833531774924    -2641.84033203125   
  4186.155731347635    -1695.53564453125   
  4186.477930920345    -2212.422119140625  
  4186.800130493056    -2514.409912109375  
  4187.122330065767    -2919.58837890625   
  4187.444529638477    -2116.83056640625   
  4187.766729211187    -2002.9525146484375 
  4188.088928783898    -2181.69384765625   
  4188.411128356609    -2380.436279296875  
  4188.73332792932     -1127.484130859375  
  4189.05552750203     -1319.888916015625  
  4189.3777270747405   -2645.94287109375   
  4189.699926647451    -1771.31396484375   
  4190.022126220162    -1555.7994384765625 
  4190.344325792872    -3088.025146484375  
  4190.666525365583    -4077.30615234375   
  4190.988724938294    -1998.7965087890625 
  4191.3109245110045   -423.3949890136719  
  4191.633124083715    -1500.60693359375   
  4191.955323656425    -1916.64453125      
  4192.277523229136    -1517.4598388671875 
  4192.599722801847    -2427.466064453125  
  4192.921922374557    -2682.13427734375   
  4193.244121947268    -1190.6689453125    
  4193.566321519978    -213.55116271972656 
  4193.888521092689    -1355.2203369140625 
  4194.2107206654      -677.1141357421875  
  4194.53292023811     -1151.334228515625  
  4194.855119810821    -705.5028686523438  
  4195.1773193835315   -1718.0684814453125 
  4195.499518956242    -1555.890869140625  
  4195.821718528952    -1068.5306396484375 
  4196.143918101663    -2183.510009765625  
  4196.466117674374    -2228.56103515625   
  4196.788317247085    -3860.104736328125  
  4197.110516819795    -3301.145263671875  
  4197.432716392505    -1056.37548828125   
  4197.754915965216    -1694.6324462890625 
  4198.077115537927    -1738.283447265625  
  4198.399315110637    -1510.2587890625    
  4198.721514683348    -553.679443359375   
  4199.043714256059    -2353.516357421875  
  4199.365913828769    -1543.2242431640625 
  4199.688113401479    -1037.1134033203125 
  4200.01031297419     -925.5364990234375  
  4200.332512546901    -862.1937255859375  
  4200.654712119612    -354.2808532714844  
  4200.976911692322    -1185.908203125     
  4201.2991112650325   -1696.7904052734375 
  4201.621310837743    -1219.1156005859375 
  4201.943510410454    -1985.91748046875   
  4202.265709983164    -2021.80810546875   
  4202.587909555875    -2328.603759765625  
  4202.910109128586    -2430.103271484375  
  4203.2323087012965   -2375.169189453125  
  4203.554508274006    -2222.674072265625  
  4203.876707846717    -2531.07177734375   
  4204.198907419428    -1995.4334716796875 
  4204.521106992139    -1486.6651611328125 
  4204.843306564849    -1936.2232666015625 
  4205.1655061375595   -1207.94873046875   
  4205.48770571027     -1432.129638671875  
  4205.809905282981    -2422.204833984375  
  4206.132104855691    -2396.12939453125   
  4206.454304428402    -2798.14501953125   
  4206.776504001113    -3190.269775390625  
  4207.0987035738235   -1642.2274169921875 
  4207.420903146533    -2449.160888671875  
  4207.743102719244    -2650.53564453125   
  4208.065302291955    -2229.337890625     
  4208.387501864666    -3550.912353515625  
  4208.709701437376    -2132.22509765625   
  4209.031901010087    -1743.6156005859375 
  4209.354100582797    -2634.6279296875    
  4209.676300155508    -1590.2757568359375 
  4209.998499728218    -2132.56201171875   
  4210.320699300929    -1771.604248046875  
  4210.64289887364     -2225.581298828125  
  4210.965098446351    -1360.9283447265625 
  4211.2872980190605   -1057.9478759765625 
  4211.609497591771    -2295.22119140625   
  4211.931697164482    -2081.267822265625  
  4212.253896737193    -1720.857421875     
  4212.576096309903    -2091.985107421875  
  4212.898295882614    -2677.898193359375  
  4213.220495455324    -2516.21630859375   
  4213.542695028035    -3038.859130859375  
  4213.864894600745    -2448.05615234375   
  4214.187094173456    -2495.6591796875    
  4214.509293746167    -3111.1513671875    
  4214.831493318878    -2224.276123046875  
  4215.1536928915875   -1844.74609375      
  4215.475892464298    -2740.44580078125   
  4215.798092037009    -2253.373779296875  
  4216.12029160972     -1182.4609375       
  4216.44249118243     -1063.2650146484375 
  4216.764690755141    -683.7510375976562  
  4217.0868903278515   -2056.859375        
  4217.409089900562    -1978.572998046875  
  4217.731289473272    -916.5361328125     
  4218.053489045983    -2153.525634765625  
  4218.375688618694    -2750.04541015625   
  4218.697888191405    -2261.49951171875   
  4219.020087764115    -3400.9375          
  4219.342287336825    -1824.2037353515625 
  4219.664486909536    -2495.909912109375  
  4219.986686482247    -3056.099853515625  
  4220.308886054957    -2800.78857421875   
  4220.631085627668    -2067.743408203125  
  4220.953285200379    -1174.8189697265625 
  4221.275484773089    -3243.53564453125   
  4221.597684345799    -2343.055419921875  
  4221.91988391851     -1499.8707275390625 
  4222.242083491221    -2442.267333984375  
  4222.564283063932    -2768.3212890625    
  4222.8864826366425   -2818.897216796875  
  4223.208682209352    -2734.442626953125  
  4223.530881782063    -2143.058837890625  
  4223.853081354774    -2282.8623046875    
  4224.175280927484    -2822.416015625     
  4224.497480500195    -2574.021484375     
  4224.819680072906    -1713.913818359375  
  4225.141879645616    -1461.8116455078125 
  4225.464079218327    -1781.0751953125    
  4225.786278791037    -2256.804443359375  
  4226.108478363748    -1938.4603271484375 
  4226.430677936459    -2548.512451171875  
  4226.75287750917     -2226.394287109375  
  4227.0750770818795   -2351.0126953125    
  4227.39727665459     -2010.0845947265625 
  4227.719476227301    -1484.33056640625   
  4228.041675800012    -1020.246337890625  
  4228.363875372722    -349.0433349609375  
  4228.686074945433    -1161.8094482421875 
  4229.0082745181435   -573.1668701171875  
  4229.330474090854    -2372.726806640625  
  4229.652673663564    -1984.0113525390625 
  4229.974873236275    -2364.96435546875   
  4230.297072808986    -1665.918701171875  
  4230.619272381697    -1871.3228759765625 
  4230.941471954407    -1572.512939453125  
  4231.263671527117    -2091.2373046875    
  4231.585871099828    -2478.1142578125    
  4231.908070672539    -2352.86328125      
  4232.230270245249    -2073.660888671875  
  4232.55246981796     -2046.9964599609375 
  4232.8746693906705   -2666.66357421875   
  4233.196868963381    -2478.84423828125   
  4233.519068536091    -1527.398681640625  
  4233.841268108802    -1908.2928466796875 
  4234.163467681513    -2930.330078125     
  4234.485667254224    -1691.99072265625   
