       3995.2633      15.8839
       3998.9939      15.9353
       4002.7280      15.9906
       4006.4655      16.0491
       4010.2066      16.1101
       4014.0849      16.1748
       4017.8331      16.2379
       4021.5847      16.3009
       4025.3399      16.3630
       4029.0986      16.4238
       4032.8608      16.4829
       4036.6265      16.5399
       4040.3957      16.5947
       4044.3032      16.6491
       4048.0796      16.6992
       4051.8595      16.7469
       4055.6429      16.7924
       4059.4299      16.8357
       4063.2204      16.8769
       4067.0145      16.9160
       4070.8121      16.9532
       4074.7490      16.9899
       4078.5538      17.0236
       4082.3622      17.0556
       4086.1741      17.0861
       4089.9896      17.1151
       4093.8086      17.1427
       4097.6312      17.1690
       4101.4574      17.1939
       4105.2872      17.2175
       4109.2575      17.2405
       4113.0945      17.2615
       4116.9351      17.2811
       4120.7793      17.2994
       4124.6271      17.3164
       4128.4785      17.3320
       4132.3335      17.3462
       4136.1920      17.3590
       4140.1922      17.3707
       4144.0581      17.3804
       4147.9277      17.3886
       4151.8008      17.3953
       4155.6776      17.4003
       4159.5579      17.4037
       4163.4419      17.4055
       4167.3296      17.4056
       4171.3599      17.4040
       4175.2549      17.4007
       4179.1536      17.3957
       4183.0559      17.3891
       4186.9618      17.3809
       4190.8714      17.3710
       4194.7846      17.3595
       4198.7015      17.3465
       4202.6221      17.4656
       4206.6865      17.4638
       4210.6145      17.4628
       4214.5462      17.4627
       4218.4815      17.4636
       4222.4206      17.4654
       4226.3633      17.4680
       4230.3096      17.4715
       4234.2597      17.4757
       4238.3547      17.4807
       4242.3123      17.4862
       4246.2736      17.4922
       4250.2386      17.4986
       4254.2072      17.5054
       4258.1796      17.5125
       4262.1557      17.5199
       4266.1355      17.5274
       4270.2614      17.5353
       4274.2487      17.5431
       4278.2398      17.5510
       4282.2346      17.5589
       4286.2332      17.5669
       4290.2355      17.5751
       4294.2415      17.5836
       4298.2513      17.5925
       4302.2648      17.6020
       4306.4256      17.6131
       4310.4467      17.6252
       4314.4716      17.6394
       4318.5002      17.6564
       4322.5327      17.6771
       4326.5688      17.7023
       4330.6088      17.7334
       4334.6525      17.3969
       4338.8446      17.4350
       4342.8960      17.4707
       4346.9512      17.5052
       4351.0102      17.5385
       4355.0730      17.5704
       4359.1395      17.6011
       4363.2099      17.6304
       4367.2841      17.6582
       4371.5078      17.6856
       4375.5897      17.7105
       4379.6754      17.7338
       4383.7649      17.7557
       4387.8583      17.7760
       4391.9555      17.7946
       4396.0565      17.8117
       4400.1613      17.8272
       4404.2700      17.8410
       4408.5294      17.8537
       4412.6459      17.8643
       4416.7662      17.8732
       4420.8904      17.8806
       4425.0184      17.8864
       4429.1503      17.8906
       4433.2860      17.8933
       4437.4256      17.8946
       4441.7171      17.8944
       4445.8646      17.8927
       4450.0159      17.8897
       4454.1711      17.9038
       4458.3302      17.9013
       4462.4932      17.9015
       4466.6601      17.9033
       4470.8308      17.9056
       4475.1547      17.9079
       4479.3334      17.9095
       4483.5159      17.9104
       4487.7024      17.9103
       4491.8929      17.9091
       4496.0872      17.9071
       4500.2854      17.9042
       4504.4876      17.9006
       4508.6936      17.8966
       4513.0541      17.8921
       4517.2682      17.8877
       4521.4862      17.8834
       4525.7081      17.8794
       4529.9340      17.8759
       4534.1639      17.8730
       4538.3977      17.8708
       4542.6354      17.8694
       4547.0287      17.8688
       4551.2745      17.8691
       4555.5242      17.8701
       4559.7780      17.8718
       4564.0357      17.8741
       4568.2974      17.8770
       4572.5630      17.8803
       4576.8327      17.8839
       4581.2590      17.8877
       4585.5368      17.8915
       4589.8185      17.8952
       4594.1043      17.8988
       4598.3941      17.9021
       4602.6878      17.9052
       4606.9856      17.9080
       4611.2874      17.9107
       4615.5932      17.9132
       4620.0570      17.9157
       4624.3710      17.9182
       4628.6890      17.9210
       4633.0111      17.9242
       4637.3372      17.9281
       4641.6673      17.9328
       4646.0015      17.9385
       4650.3397      17.9453
       4654.8371      17.9535
       4659.1836      17.9627
       4663.5341      17.9727
       4667.8887      17.9833
       4672.2474      17.9939
       4676.6101      18.0037
       4680.9769      18.0115
       4685.3478      18.0158
       4689.8791      18.0142
       4694.2582      18.0041
       4698.6415      17.9817
       4703.0289      17.9147
       4707.4204      17.9306
       4711.8159      17.9457
       4716.2156      17.9601
       4720.6194      17.9737
       4725.0273      17.9866
       4729.5969      17.9992
       4734.0132      18.0107
       4738.4336      18.0216
       4742.8581      18.0320
       4747.2868      18.0417
       4751.7196      18.0509
       4756.1565      18.0596
       4760.5976      18.0679
       4765.2017      18.0759
       4769.6512      18.0832
       4774.1049      18.0901
       4778.5627      18.0965
       4783.0247      18.1024
       4787.4909      18.1080
       4791.9612      18.1131
       4796.4357      18.1177
       4801.0744      18.1220
       4805.5575      18.1257
       4810.0447      18.1290
       4814.5361      18.1317
       4819.0316      18.1340
       4823.5314      18.1358
       4828.0354      18.1372
       4832.5436      18.1382
       4837.0560      18.1387
       4841.7340      18.1388
       4846.2550      18.1386
       4850.7802      18.1381
       4855.3097      18.1373
       4859.8433      18.1364
       4864.3812      18.1353
       4868.9233      18.1341
       4873.4697      18.1330
       4878.1829      18.1320
       4882.7380      18.1312
       4887.2972      18.1307
       4891.8608      18.1306
       4896.4285      18.1309
       4901.0006      18.1317
       4905.5769      18.1330
       4910.1575      18.1350
       4914.9062      18.1377
       4919.4955      18.1409
       4924.0891      18.1447
       4928.6870      18.1491
       4933.2892      18.1539
       4937.8957      18.1590
       4942.5064      18.1644
       4947.1215      18.1698
       4951.7409      18.1751
       4956.5298      18.1801
       4961.1580      18.1843
       4965.7905      18.1876
       4970.4273      18.1897
       4975.0685      18.1903
       4979.7140      18.1892
       4984.3638      18.1860
       4989.0180      18.1804
       4993.8429      18.1720
       4998.5060      18.1611
       5003.1733      18.1475
       5007.8451      18.1312
       5012.5211      18.1125
       5017.2016      18.0920
       5021.8864      18.0706
       5026.5756      18.0497
       5031.4369      18.0307
       5036.1351      18.0180
       5040.8376      18.0143
       5045.5445      18.0240
       5050.2558      18.0520
       5054.9714      18.1028
       5059.6915      18.0200
       5064.4160      18.0436
       5069.1450      18.0662
       5074.0474      18.0886
       5078.7853      18.1093
       5083.5277      18.1290
       5088.2744      18.1478
       5093.0256      18.1657
       5097.7812      18.1826
       5102.5413      18.2008
       5107.3058      18.2148
       5112.2452      18.2289
       5117.0188      18.2420
       5121.7968      18.2543
       5126.5793      18.2659
       5131.3663      18.2767
       5136.1577      18.2866
       5140.9536      18.2956
       5145.7540      18.3038
       5150.7305      18.3113
       5155.5400      18.3176
       5160.3540      18.3231
       5165.1725      18.3277
       5169.9955      18.3316
       5174.8230      18.3346
       5179.6551      18.3369
       5184.4916      18.3386
       5189.3326      18.3395
