       3995.7960      10.0000
       3999.5271      17.5587
       4003.2617      18.2574
       4006.9997      18.4603
       4010.7413      18.4972
       4014.6201      18.4547
       4018.3688      18.3809
       4022.1210      18.3058
       4025.8766      18.2535
       4029.6358      18.2397
       4033.3985      18.2697
       4037.1647      18.3380
       4040.9344      18.4327
       4044.8425      18.5448
       4048.6194      18.6556
       4052.3998      18.7615
       4056.1837      18.8579
       4059.9712      18.9425
       4063.7622      19.0145
       4067.5568      19.0738
       4071.3549      19.1209
       4075.1565      19.1568
       4079.0977      19.1833
       4082.9065      19.1998
       4086.7190      19.2088
       4090.5349      19.2117
       4094.3545      19.2099
       4098.1776      19.2051
       4102.0043      19.1986
       4105.8346      19.1920
       4109.6684      19.1867
       4113.6429      19.1837
       4117.4841      19.1842
       4121.3288      19.1887
       4125.1771      19.1975
       4129.0290      19.2107
       4132.8845      19.2279
       4136.7436      19.2485
       4140.6063      19.2717
       4144.6107      19.2976
       4148.4808      19.3234
       4152.3544      19.3489
       4156.2317      19.3734
       4160.1126      19.3959
       4163.9971      19.4158
       4167.8852      19.4325
       4171.7770      19.4454
       4175.6724      19.4543
       4179.7108      19.4590
       4183.6136      19.4590
       4187.5201      19.4545
       4191.4302      19.4457
       4195.3440      19.4327
       4199.2614      19.4159
       4203.1824      19.5276
       4207.1072      19.5218
       4211.0356      19.5148
       4215.1082      19.5073
       4219.0440      19.5006
       4222.9836      19.4953
       4226.9268      19.4920
       4230.8737      19.4913
       4234.8243      19.4934
       4238.7786      19.4986
       4242.7366      19.5067
       4246.8398      19.5178
       4250.8053      19.5308
       4254.7745      19.5453
       4258.7474      19.5605
       4262.7240      19.5758
       4266.7043      19.5903
       4270.6884      19.6032
       4274.6762      19.6140
       4278.6677      19.6222
       4282.8056      19.6275
       4286.8047      19.6295
       4290.8075      19.6287
       4294.8141      19.6257
       4298.8244      19.6214
       4302.8384      19.6170
       4306.8562      19.6142
       4310.8778      19.6149
       4315.0469      19.6212
       4319.0761      19.6341
       4323.1090      19.6546
       4327.1457      19.6821
       4331.1862      19.7142
       4335.2305      19.3888
       4339.2785      19.4222
       4343.3303      19.4544
       4347.3859      19.4852
       4351.5904      19.5158
       4355.6537      19.5440
       4359.7208      19.5709
       4363.7917      19.5965
       4367.8664      19.6208
       4371.9449      19.6437
       4376.0272      19.6653
       4380.1134      19.6855
       4384.2033      19.7044
       4388.4434      19.7225
       4392.5411      19.7386
       4396.6426      19.7533
       4400.7480      19.7666
       4404.8572      19.7785
       4408.9703      19.7891
       4413.0872      19.7983
       4417.2079      19.8061
       4421.4799      19.8128
       4425.6084      19.8179
       4429.7409      19.8216
       4433.8771      19.8240
       4438.0173      19.8251
       4442.1613      19.8250
       4446.3092      19.8236
       4450.4609      19.8421
       4454.6166      19.8406
       4458.9247      19.8409
       4463.0882      19.8420
       4467.2557      19.8435
       4471.4270      19.8448
       4475.6022      19.8458
       4479.7813      19.8462
       4483.9643      19.8459
       4488.1512      19.8450
       4492.4918      19.8434
       4496.6867      19.8413
       4500.8855      19.8388
       4505.0882      19.8361
       4509.2948      19.8332
       4513.5054      19.8304
       4517.7199      19.8278
       4521.9383      19.8255
       4526.1607      19.8236
       4530.5380      19.8222
       4534.7685      19.8215
       4539.0028      19.8215
       4543.2411      19.8223
       4547.4834      19.8237
       4551.7296      19.8259
       4555.9798      19.8288
       4560.2340      19.8324
       4564.4921      19.8365
       4568.9065      19.8413
       4573.1727      19.8463
       4577.4429      19.8516
       4581.7172      19.8572
       4585.9953      19.8628
       4590.2775      19.8685
       4594.5637      19.8741
       4598.8539      19.8795
       4603.3015      19.8850
       4607.5999      19.8900
       4611.9023      19.8948
       4616.2086      19.8994
       4620.5190      19.9037
       4624.8335      19.9078
       4629.1519      19.9118
       4633.4744      19.9156
       4637.8009      19.9195
       4642.2862      19.9235
       4646.6210      19.9276
       4650.9598      19.9318
       4655.3026      19.9363
       4659.6495      19.9410
       4664.0005      19.9458
       4668.3555      19.9506
       4672.7146      19.9551
       4677.0778      19.9591
       4681.6011      19.9619
       4685.9725      19.9628
       4690.3481      19.9607
       4694.7277      19.9545
       4699.1114      19.9423
       4703.4992      19.8865
       4707.8911      19.9014
       4712.2871      19.9130
       4716.8445      19.9225
       4721.2488      19.9299
       4725.6573      19.9363
       4730.0699      19.9422
       4734.4866      19.9477
       4738.9075      19.9532
       4743.3325      19.9588
       4747.7616      19.9646
       4752.1948      19.9707
       4756.7907      19.9772
       4761.2324      19.9837
       4765.6782      19.9903
       4770.1282      19.9969
       4774.5823      20.0035
       4779.0406      20.0098
       4783.5030      20.0159
       4787.9696      20.0216
       4792.6002      20.0270
       4797.0753      20.0316
       4801.5546      20.0355
       4806.0380      20.0387
       4810.5257      20.0411
       4815.0175      20.0427
       4819.5136      20.0434
       4824.0138      20.0432
       4828.5182      20.0422
       4833.1880      20.0402
       4837.7010      20.0374
       4842.2182      20.0338
       4846.7397      20.0295
       4851.2653      20.0245
       4855.7952      20.0189
       4860.3293      20.0128
       4864.8677      20.0063
       4869.4102      19.9995
       4874.1195      19.9924
       4878.6708      19.9854
       4883.2262      19.9787
       4887.7860      19.9722
       4892.3500      19.9661
       4896.9182      19.9606
       4901.4907      19.9558
       4906.0675      19.9519
       4910.8122      19.9489
       4915.3977      19.9470
       4919.9875      19.9463
       4924.5816      19.9468
       4929.1799      19.9485
       4933.7825      19.9515
       4938.3895      19.9556
       4943.0007      19.9608
       4947.6163      19.9671
       4952.4012      19.9744
       4957.0255      19.9823
       4961.6541      19.9907
       4966.2871      19.9995
       4970.9244      20.0083
       4975.5660      20.0170
       4980.2120      20.0254
       4984.8623      20.0333
       4989.5169      20.0403
       4994.3423      20.0466
       4999.0058      20.0516
       5003.6737      20.0554
       5008.3459      20.0580
       5013.0224      20.0595
       5017.7033      20.0601
       5022.3886      20.0600
       5027.0783      20.0600
       5031.9401      20.0607
       5036.6387      20.0633
       5041.3417      20.0690
       5046.0490      20.0796
       5050.7608      20.0971
       5055.4770      20.1238
       5060.1975      19.9715
       5064.9225      19.9910
       5069.6519      20.0089
       5074.5548      20.0258
       5079.2932      20.0406
       5084.0360      20.0538
       5088.7833      20.0656
       5093.5349      20.0760
       5098.2910      20.0849
       5103.0516      20.0951
       5107.8166      20.1005
       5112.7564      20.1052
       5117.5305      20.1090
       5122.3090      20.1118
       5127.0920      20.1137
       5131.8794      20.1148
       5136.6713      20.1149
       5141.4677      20.1142
       5146.2686      20.1127
       5151.0739      20.1105
       5156.0556      20.1075
       5160.8701      20.1041
       5165.6891      20.1002
       5170.5126      20.0959
       5175.3405      20.0914
       5180.1730      20.0868
       5185.0100      20.0821
       5189.8516      20.0774
       5194.6976      20.0730
       5199.7215      20.0687
       5204.5767      20.0649
       5209.4365      20.0615
       5214.3009      20.0588
       5219.1697      20.0566
       5224.0432      20.0551
       5228.9211      20.0543
       5233.8036      20.0542
       5238.8653      20.0549
       5243.7572      20.0563
       5248.6535      20.0585
       5253.5545      20.0614
       5258.4600      20.0650
       5263.3701      20.0691
       5268.2848      20.0738
       5273.2041      20.0790
       5278.1279      20.0845
       5283.2325      20.0905
       5288.1658      20.0965
       5293.1036      20.1025
       5298.0461      20.1085
       5302.9931      20.1144
       5307.9448      20.1201
       5312.9011      20.1254
       5317.8621      20.1303
       5322.8276      20.1347
       5327.9754      20.1386
       5332.9504      20.1417
       5337.9301      20.1442
       5342.9144      20.1459
       5347.9034      20.1468
       5352.8970      20.1469
       5357.8953      20.1463
       5362.8982      20.1449
       5368.0848      20.1427
       5373.0973      20.1400
       5378.1144      20.1367
       5383.1362      20.1330
       5388.1628      20.1290
       5393.1940      20.1248
       5398.2299      20.1208
